date,count,package
2021-03-10,1280,agricolae
2021-03-11,1079,agricolae
2021-03-12,786,agricolae
2021-03-13,473,agricolae
2021-03-14,488,agricolae
2021-03-15,1238,agricolae
2021-03-16,902,agricolae
2021-03-17,868,agricolae
2021-03-18,973,agricolae
2021-03-19,741,agricolae
2021-03-20,463,agricolae
2021-03-21,625,agricolae
2021-03-22,958,agricolae
2021-03-23,1020,agricolae
2021-03-24,1372,agricolae
2021-03-25,1058,agricolae
2021-03-26,1073,agricolae
2021-03-27,567,agricolae
2021-03-28,564,agricolae
2021-03-29,991,agricolae
2021-03-30,1066,agricolae
2021-03-31,941,agricolae
2021-04-01,776,agricolae
2021-04-02,720,agricolae
2021-04-03,599,agricolae
2021-04-04,542,agricolae
2021-04-05,993,agricolae
2021-04-06,1004,agricolae
2021-04-07,1138,agricolae
2021-04-08,925,agricolae
2021-04-09,878,agricolae
2021-04-10,687,agricolae
2021-04-11,688,agricolae
2021-04-12,998,agricolae
2021-04-13,957,agricolae
2021-04-14,928,agricolae
2021-04-15,901,agricolae
2021-04-16,847,agricolae
2021-04-17,634,agricolae
2021-04-18,694,agricolae
2021-04-19,943,agricolae
2021-04-20,1149,agricolae
2021-04-21,1163,agricolae
2021-04-22,974,agricolae
2021-04-23,861,agricolae
2021-04-24,738,agricolae
2021-04-25,620,agricolae
2021-04-26,1003,agricolae
2021-04-27,906,agricolae
2021-04-28,985,agricolae
2021-04-29,844,agricolae
2021-04-30,753,agricolae
2021-05-01,433,agricolae
2021-05-02,484,agricolae
2021-05-03,931,agricolae
2021-05-04,813,agricolae
2021-05-05,841,agricolae
2021-05-06,853,agricolae
2021-05-07,732,agricolae
2021-05-08,585,agricolae
2021-05-09,707,agricolae
2021-05-10,726,agricolae
2021-05-11,918,agricolae
2021-05-12,812,agricolae
2021-05-13,764,agricolae
2021-05-14,662,agricolae
2021-05-15,453,agricolae
2021-05-16,472,agricolae
2021-05-17,784,agricolae
2021-05-18,1146,agricolae
2021-05-19,1225,agricolae
2021-05-20,1134,agricolae
2021-05-21,1093,agricolae
2021-05-22,579,agricolae
2021-05-23,636,agricolae
2021-05-24,936,agricolae
2021-05-25,925,agricolae
2021-05-26,929,agricolae
2021-05-27,1084,agricolae
2021-05-28,883,agricolae
2021-05-29,512,agricolae
2021-05-30,638,agricolae
2021-05-31,1022,agricolae
2021-06-01,983,agricolae
2021-06-02,879,agricolae
2021-06-03,992,agricolae
2021-06-04,882,agricolae
2021-06-05,527,agricolae
2021-06-06,1128,agricolae
2021-06-07,1435,agricolae
2021-06-08,1221,agricolae
2021-06-09,1190,agricolae
2021-06-10,1081,agricolae
2021-06-11,961,agricolae
2021-06-12,627,agricolae
2021-06-13,626,agricolae
2021-06-14,988,agricolae
2021-06-15,978,agricolae
2021-06-16,996,agricolae
2021-06-17,917,agricolae
2021-06-18,783,agricolae
2021-06-19,579,agricolae
2021-06-20,536,agricolae
2021-06-21,982,agricolae
2021-06-22,891,agricolae
2021-06-23,836,agricolae
2021-06-24,821,agricolae
2021-06-25,702,agricolae
2021-06-26,572,agricolae
2021-06-27,443,agricolae
2021-06-28,806,agricolae
2021-06-29,709,agricolae
2021-06-30,893,agricolae
2021-07-01,740,agricolae
2021-07-02,680,agricolae
2021-07-03,505,agricolae
2021-07-04,408,agricolae
2021-07-05,668,agricolae
2021-07-06,716,agricolae
2021-07-07,780,agricolae
2021-07-08,726,agricolae
2021-07-09,656,agricolae
2021-07-10,332,agricolae
2021-07-11,363,agricolae
2021-07-12,649,agricolae
2021-07-13,748,agricolae
2021-07-14,836,agricolae
2021-07-15,675,agricolae
2021-07-16,567,agricolae
2021-07-17,457,agricolae
2021-07-18,389,agricolae
2021-07-19,741,agricolae
2021-07-20,720,agricolae
2021-07-21,674,agricolae
2021-07-22,611,agricolae
2021-07-23,550,agricolae
2021-07-24,374,agricolae
2021-07-25,308,agricolae
2021-07-26,646,agricolae
2021-07-27,573,agricolae
2021-07-28,669,agricolae
2021-07-29,684,agricolae
2021-07-30,515,agricolae
2021-07-31,276,agricolae
2021-08-01,341,agricolae
2021-08-02,541,agricolae
2021-08-03,712,agricolae
2021-08-04,860,agricolae
2021-08-05,650,agricolae
2021-08-06,519,agricolae
2021-08-07,404,agricolae
2021-08-08,266,agricolae
2021-08-09,560,agricolae
2021-08-10,673,agricolae
2021-08-11,768,agricolae
2021-08-12,691,agricolae
2021-08-13,590,agricolae
2021-08-14,283,agricolae
2021-08-15,309,agricolae
2021-08-16,636,agricolae
2021-08-17,703,agricolae
2021-08-18,817,agricolae
2021-08-19,884,agricolae
2021-08-20,669,agricolae
2021-08-21,463,agricolae
2021-08-22,362,agricolae
2021-08-23,622,agricolae
2021-08-24,852,agricolae
2021-08-25,761,agricolae
2021-08-26,821,agricolae
2021-08-27,671,agricolae
2021-08-28,355,agricolae
2021-08-29,480,agricolae
2021-08-30,743,agricolae
2021-08-31,892,agricolae
2021-09-01,1158,agricolae
2021-09-02,927,agricolae
2021-09-03,728,agricolae
2021-09-04,343,agricolae
2021-09-05,310,agricolae
2021-09-06,635,agricolae
2021-09-07,752,agricolae
2021-09-08,683,agricolae
2021-09-09,794,agricolae
2021-09-10,710,agricolae
2021-09-11,360,agricolae
2021-09-12,377,agricolae
2021-09-13,746,agricolae
2021-09-14,967,agricolae
2021-09-15,963,agricolae
2021-09-16,909,agricolae
2021-09-17,615,agricolae
2021-09-18,421,agricolae
2021-09-19,440,agricolae
2021-09-20,727,agricolae
2021-09-21,886,agricolae
2021-09-22,1069,agricolae
2021-09-23,1194,agricolae
2021-09-24,894,agricolae
2021-09-25,440,agricolae
2021-09-26,632,agricolae
2021-09-27,1125,agricolae
2021-09-28,1393,agricolae
2021-09-29,1565,agricolae
2021-09-30,1412,agricolae
2021-10-01,1014,agricolae
2021-10-02,576,agricolae
2021-10-03,490,agricolae
2021-10-04,1089,agricolae
2021-10-05,1167,agricolae
2021-10-06,1489,agricolae
2021-10-07,1196,agricolae
2021-10-08,959,agricolae
2021-10-09,609,agricolae
2021-10-10,472,agricolae
2021-10-11,1030,agricolae
2021-10-12,989,agricolae
2021-10-13,1365,agricolae
2021-10-14,1104,agricolae
2021-10-15,1303,agricolae
2021-10-16,544,agricolae
2021-10-17,538,agricolae
2021-10-18,1033,agricolae
2021-10-19,1242,agricolae
2021-10-20,1244,agricolae
2021-10-21,1160,agricolae
2021-10-22,739,agricolae
2021-10-23,519,agricolae
2021-10-24,660,agricolae
2021-10-25,1066,agricolae
2021-10-26,1268,agricolae
2021-10-27,1297,agricolae
2021-10-28,1121,agricolae
2021-10-29,1021,agricolae
2021-10-30,563,agricolae
2021-10-31,568,agricolae
2021-11-01,1075,agricolae
2021-11-02,1315,agricolae
2021-11-03,1370,agricolae
2021-11-04,1254,agricolae
2021-11-05,946,agricolae
2021-11-06,541,agricolae
2021-11-07,500,agricolae
2021-11-08,1244,agricolae
2021-11-09,1326,agricolae
2021-11-10,1340,agricolae
2021-11-11,1128,agricolae
2021-11-12,998,agricolae
2021-11-13,545,agricolae
2021-11-14,559,agricolae
2021-11-15,1239,agricolae
2021-11-16,1381,agricolae
2021-11-17,1105,agricolae
2021-11-18,1073,agricolae
2021-11-19,968,agricolae
2021-11-20,617,agricolae
2021-11-21,713,agricolae
2021-11-22,1042,agricolae
2021-11-23,1096,agricolae
2021-11-24,978,agricolae
2021-11-25,928,agricolae
2021-11-26,761,agricolae
2021-11-27,731,agricolae
2021-11-28,711,agricolae
2021-11-29,1105,agricolae
2021-11-30,1251,agricolae
2021-12-01,1163,agricolae
2021-12-02,1063,agricolae
2021-12-03,919,agricolae
2021-12-04,572,agricolae
2021-12-05,615,agricolae
2021-12-06,1180,agricolae
2021-12-07,1134,agricolae
2021-12-08,1145,agricolae
2021-12-09,992,agricolae
2021-12-10,1126,agricolae
2021-12-11,547,agricolae
2021-12-12,436,agricolae
2021-12-13,1160,agricolae
2021-12-14,1161,agricolae
2021-12-15,1024,agricolae
2021-12-16,864,agricolae
2021-12-17,658,agricolae
2021-12-18,352,agricolae
2021-12-19,394,agricolae
2021-12-20,678,agricolae
2021-12-21,639,agricolae
2021-12-22,621,agricolae
2021-12-23,516,agricolae
2021-12-24,303,agricolae
2021-12-25,215,agricolae
2021-12-26,257,agricolae
2021-12-27,372,agricolae
2021-12-28,606,agricolae
2021-12-29,582,agricolae
2021-12-30,506,agricolae
2021-12-31,288,agricolae
